Year,Country Code,Region or country,Occurence,Observation
2019,E12000006,eastern,Seriously injured (unadjusted) ,160
2019,E12000007,south-east,Seriously injured (unadjusted) ,270
2019,E12000008,london,Seriously injured (unadjusted) ,130
2019,E12000009,south-west,Seriously injured (unadjusted) ,130
2019,E92000001,england,Seriously injured (unadjusted) ,1340
2019,W92000004,wales,Seriously injured (unadjusted) ,90
2019,S92000003,scotland,Seriously injured (unadjusted) ,90
2019,K02000001,great-britain,Seriously injured (unadjusted) ,1510
2018,E12000001,north-east,Seriously injured (unadjusted) ,60
2018,E12000002,north-west,Seriously injured (unadjusted) ,140
2018,E12000003,yorkshire-and-humberside,Seriously injured (unadjusted) ,150
2018,E12000004,east-midlands,Seriously injured (unadjusted) ,140
2018,E12000005,west-midlands,Seriously injured (unadjusted) ,70
2018,E12000006,eastern,Seriously injured (unadjusted) ,120
2018,E12000007,south-east,Seriously injured (unadjusted) ,240
2018,E12000008,london,Seriously injured (unadjusted) ,130
2018,E12000009,south-west,Seriously injured (unadjusted) ,120
2018,E92000001,england,Seriously injured (unadjusted) ,1190
2018,W92000004,wales,Seriously injured (unadjusted) ,70
2018,S92000003,scotland,Seriously injured (unadjusted) ,70
2018,K02000001,great-britain,Seriously injured (unadjusted) ,1330
2017,E12000001,north-east,Seriously injured (unadjusted) ,50
2017,E12000002,north-west,Seriously injured (unadjusted) ,140
2017,E12000003,yorkshire-and-humberside,Seriously injured (unadjusted) ,150
2017,E12000004,east-midlands,Seriously injured (unadjusted) ,120
2017,E12000005,west-midlands,Seriously injured (unadjusted) ,120
2017,E12000006,eastern,Seriously injured (unadjusted) ,160
2017,E12000007,south-east,Seriously injured (unadjusted) ,210
2017,E12000008,london,Seriously injured (unadjusted) ,130
2017,E12000009,south-west,Seriously injured (unadjusted) ,120
2017,E92000001,england,Seriously injured (unadjusted) ,1200
2017,W92000004,wales,Seriously injured (unadjusted) ,80
2017,S92000003,scotland,Seriously injured (unadjusted) ,80
2017,K02000001,great-britain,Seriously injured (unadjusted) ,1350
2016,E12000001,north-east,Seriously injured (unadjusted) ,50
2016,E12000002,north-west,Seriously injured (unadjusted) ,130
2016,E12000003,yorkshire-and-humberside,Seriously injured (unadjusted) ,140
2016,E12000004,east-midlands,Seriously injured (unadjusted) ,90
2016,E12000005,west-midlands,Seriously injured (unadjusted) ,120
2016,E12000006,eastern,Seriously injured (unadjusted) ,170
2016,E12000007,south-east,Seriously injured (unadjusted) ,230
2016,E12000008,london,Seriously injured (unadjusted) ,50
2016,E12000009,south-west,Seriously injured (unadjusted) ,110
2016,E92000001,england,Seriously injured (unadjusted) ,1080
2016,W92000004,wales,Seriously injured (unadjusted) ,70
2016,S92000003,scotland,Seriously injured (unadjusted) ,80
2016,K02000001,great-britain,Seriously injured (unadjusted) ,1230
2015,E12000001,north-east,Seriously injured (unadjusted) ,40
2015,E12000002,north-west,Seriously injured (unadjusted) ,130
2015,E12000003,yorkshire-and-humberside,Seriously injured (unadjusted) ,100
2015,E12000004,east-midlands,Seriously injured (unadjusted) ,100
2015,E12000005,west-midlands,Seriously injured (unadjusted) ,110
2015,E12000006,eastern,Seriously injured (unadjusted) ,110
2015,E12000007,south-east,Seriously injured (unadjusted) ,190
2015,E12000008,london,Seriously injured (unadjusted) ,60
2015,E12000009,south-west,Seriously injured (unadjusted) ,120
2015,E92000001,england,Seriously injured (unadjusted) ,970
2015,W92000004,wales,Seriously injured (unadjusted) ,100
2015,S92000003,scotland,Seriously injured (unadjusted) ,90
2015,K02000001,great-britain,Seriously injured (unadjusted) ,1150
2014,E12000001,north-east,Seriously injured (unadjusted) ,30
2014,E12000002,north-west,Seriously injured (unadjusted) ,140
2014,E12000003,yorkshire-and-humberside,Seriously injured (unadjusted) ,120
2014,E12000004,east-midlands,Seriously injured (unadjusted) ,110
2014,E12000005,west-midlands,Seriously injured (unadjusted) ,90
2014,E12000006,eastern,Seriously injured (unadjusted) ,100
2014,E12000007,south-east,Seriously injured (unadjusted) ,210
2014,E12000008,london,Seriously injured (unadjusted) ,30
2014,E12000009,south-west,Seriously injured (unadjusted) ,90
2014,E92000001,england,Seriously injured (unadjusted) ,940
2014,W92000004,wales,Seriously injured (unadjusted) ,60
2014,S92000003,scotland,Seriously injured (unadjusted) ,70
2014,K02000001,great-britain,Seriously injured (unadjusted) ,1070
2013,E12000001,north-east,Seriously injured (unadjusted) ,30
2013,E12000002,north-west,Seriously injured (unadjusted) ,140
2013,E12000003,yorkshire-and-humberside,Seriously injured (unadjusted) ,160
2013,E12000004,east-midlands,Seriously injured (unadjusted) ,90
2013,E12000005,west-midlands,Seriously injured (unadjusted) ,80
2013,E12000006,eastern,Seriously injured (unadjusted) ,130
2013,E12000007,south-east,Seriously injured (unadjusted) ,170
2013,E12000008,london,Seriously injured (unadjusted) ,50
2013,E12000009,south-west,Seriously injured (unadjusted) ,100
2013,E92000001,england,Seriously injured (unadjusted) ,950
2013,W92000004,wales,Seriously injured (unadjusted) ,70
2013,S92000003,scotland,Seriously injured (unadjusted) ,70
2013,K02000001,great-britain,Seriously injured (unadjusted) ,1100
2012,E12000001,north-east,Seriously injured (unadjusted) ,40
2012,E12000002,north-west,Seriously injured (unadjusted) ,140
2012,E12000003,yorkshire-and-humberside,Seriously injured (unadjusted) ,140
2012,E12000004,east-midlands,Seriously injured (unadjusted) ,130
2012,E12000005,west-midlands,Seriously injured (unadjusted) ,110
2012,E12000006,eastern,Seriously injured (unadjusted) ,130
2012,E12000007,south-east,Seriously injured (unadjusted) ,160
2012,E12000008,london,Seriously injured (unadjusted) ,60
2012,E12000009,south-west,Seriously injured (unadjusted) ,110
2012,E92000001,england,Seriously injured (unadjusted) ,1020
2012,W92000004,wales,Seriously injured (unadjusted) ,70
2012,S92000003,scotland,Seriously injured (unadjusted) ,100
2012,K02000001,great-britain,Seriously injured (unadjusted) ,1200
2011,E12000001,north-east,Seriously injured (unadjusted) ,40
2011,E12000002,north-west,Seriously injured (unadjusted) ,170
2011,E12000003,yorkshire-and-humberside,Seriously injured (unadjusted) ,140
2011,E12000004,east-midlands,Seriously injured (unadjusted) ,120
2011,E12000005,west-midlands,Seriously injured (unadjusted) ,120
2011,E12000006,eastern,Seriously injured (unadjusted) ,150
2011,E12000007,south-east,Seriously injured (unadjusted) ,210
2011,E12000008,london,Seriously injured (unadjusted) ,60
2011,E12000009,south-west,Seriously injured (unadjusted) ,100
2011,E92000001,england,Seriously injured (unadjusted) ,1100
2011,W92000004,wales,Seriously injured (unadjusted) ,80
2011,S92000003,scotland,Seriously injured (unadjusted) ,90
2011,K02000001,great-britain,Seriously injured (unadjusted) ,1270
2010,E12000001,north-east,Seriously injured (unadjusted) ,60
2010,E12000002,north-west,Seriously injured (unadjusted) ,150
2010,E12000003,yorkshire-and-humberside,Seriously injured (unadjusted) ,110
2010,E12000004,east-midlands,Seriously injured (unadjusted) ,130
2010,E12000005,west-midlands,Seriously injured (unadjusted) ,100
2010,E12000006,eastern,Seriously injured (unadjusted) ,150
2010,E12000007,south-east,Seriously injured (unadjusted) ,190
2010,E12000008,london,Seriously injured (unadjusted) ,50
2010,E12000009,south-west,Seriously injured (unadjusted) ,110
2010,E92000001,england,Seriously injured (unadjusted) ,1050
2010,W92000004,wales,Seriously injured (unadjusted) ,80
2010,S92000003,scotland,Seriously injured (unadjusted) ,110
2010,K02000001,great-britain,Seriously injured (unadjusted) ,1240
2021,E12000001,north-east,Seriously injured (adjusted),60
2021,E12000002,north-west,Seriously injured (adjusted),150
2021,E12000003,yorkshire-and-humberside,Seriously injured (adjusted),200
2021,E12000004,east-midlands,Seriously injured (adjusted),170
2021,E12000005,west-midlands,Seriously injured (adjusted),130
2021,E12000006,eastern,Seriously injured (adjusted),180
2021,E12000007,south-east,Seriously injured (adjusted),280
2021,E12000008,london,Seriously injured (adjusted),120
2021,E12000009,south-west,Seriously injured (adjusted),160
2021,E92000001,england,Seriously injured (adjusted),1450
2021,W92000004,wales,Seriously injured (adjusted),100
2021,S92000003,scotland,Seriously injured (adjusted),70
2021,K02000001,great-britain,Seriously injured (adjusted),1610
2020,E12000001,north-east,Seriously injured (adjusted),50
2020,E12000002,north-west,Seriously injured (adjusted),140
2020,E12000003,yorkshire-and-humberside,Seriously injured (adjusted),150
2020,E12000004,east-midlands,Seriously injured (adjusted),150
2020,E12000005,west-midlands,Seriously injured (adjusted),110
2020,E12000006,eastern,Seriously injured (adjusted),120
2020,E12000007,south-east,Seriously injured (adjusted),240
2020,E12000008,london,Seriously injured (adjusted),100
2020,E12000009,south-west,Seriously injured (adjusted),110
2020,E92000001,england,Seriously injured (adjusted),1160
2020,W92000004,wales,Seriously injured (adjusted),80
2020,S92000003,scotland,Seriously injured (adjusted),60
2020,K02000001,great-britain,Seriously injured (adjusted),1300
2019,E12000001,north-east,Seriously injured (adjusted),60
2019,E12000002,north-west,Seriously injured (adjusted),210
2019,E12000003,yorkshire-and-humberside,Seriously injured (adjusted),170
2019,E12000004,east-midlands,Seriously injured (adjusted),190
2019,E12000005,west-midlands,Seriously injured (adjusted),140
2019,E12000006,eastern,Seriously injured (adjusted),160
2019,E12000007,south-east,Seriously injured (adjusted),300
2019,E12000008,london,Seriously injured (adjusted),130
2019,E12000009,south-west,Seriously injured (adjusted),160
2019,E92000001,england,Seriously injured (adjusted),1510
2019,W92000004,wales,Seriously injured (adjusted),110
2019,S92000003,scotland,Seriously injured (adjusted),110
2019,K02000001,great-britain,Seriously injured (adjusted),1730
2018,E12000001,north-east,Seriously injured (adjusted),70
2018,E12000002,north-west,Seriously injured (adjusted),200
2018,E12000003,yorkshire-and-humberside,Seriously injured (adjusted),180
2018,E12000004,east-midlands,Seriously injured (adjusted),190
2018,E12000005,west-midlands,Seriously injured (adjusted),80
2018,E12000006,eastern,Seriously injured (adjusted),120
2018,E12000007,south-east,Seriously injured (adjusted),290
2018,E12000008,london,Seriously injured (adjusted),130
2018,E12000009,south-west,Seriously injured (adjusted),140
2018,E92000001,england,Seriously injured (adjusted),1390
2018,W92000004,wales,Seriously injured (adjusted),90
2018,S92000003,scotland,Seriously injured (adjusted),120
2018,K02000001,great-britain,Seriously injured (adjusted),1600
2017,E12000001,north-east,Seriously injured (adjusted),60
2017,E12000002,north-west,Seriously injured (adjusted),190
2017,E12000003,yorkshire-and-humberside,Seriously injured (adjusted),170
2017,E12000004,east-midlands,Seriously injured (adjusted),160
2017,E12000005,west-midlands,Seriously injured (adjusted),130
2017,E12000006,eastern,Seriously injured (adjusted),160
2017,E12000007,south-east,Seriously injured (adjusted),250
2017,E12000008,london,Seriously injured (adjusted),130
2017,E12000009,south-west,Seriously injured (adjusted),150
2017,E92000001,england,Seriously injured (adjusted),1380
2017,W92000004,wales,Seriously injured (adjusted),100
2017,S92000003,scotland,Seriously injured (adjusted),130
2017,K02000001,great-britain,Seriously injured (adjusted),1600
2016,E12000001,north-east,Seriously injured (adjusted),60
2016,E12000002,north-west,Seriously injured (adjusted),170
2016,E12000003,yorkshire-and-humberside,Seriously injured (adjusted),160
2016,E12000004,east-midlands,Seriously injured (adjusted),140
2016,E12000005,west-midlands,Seriously injured (adjusted),120
2016,E12000006,eastern,Seriously injured (adjusted),170
2016,E12000007,south-east,Seriously injured (adjusted),280
2016,E12000008,london,Seriously injured (adjusted),70
2016,E12000009,south-west,Seriously injured (adjusted),140
2016,E92000001,england,Seriously injured (adjusted),1310
2016,W92000004,wales,Seriously injured (adjusted),90
2016,S92000003,scotland,Seriously injured (adjusted),150
2016,K02000001,great-britain,Seriously injured (adjusted),1550
2015,E12000001,north-east,Seriously injured (adjusted),60
2015,E12000002,north-west,Seriously injured (adjusted),190
2015,E12000003,yorkshire-and-humberside,Seriously injured (adjusted),150
2015,E12000004,east-midlands,Seriously injured (adjusted),150
2015,E12000005,west-midlands,Seriously injured (adjusted),130
2015,E12000006,eastern,Seriously injured (adjusted),140
2015,E12000007,south-east,Seriously injured (adjusted),250
2015,E12000008,london,Seriously injured (adjusted),80
2015,E12000009,south-west,Seriously injured (adjusted),150
2015,E92000001,england,Seriously injured (adjusted),1300
2015,W92000004,wales,Seriously injured (adjusted),130
2015,S92000003,scotland,Seriously injured (adjusted),140
2015,K02000001,great-britain,Seriously injured (adjusted),1570
2014,E12000001,north-east,Seriously injured (adjusted),50
2014,E12000002,north-west,Seriously injured (adjusted),210
2014,E12000003,yorkshire-and-humberside,Seriously injured (adjusted),160
2014,E12000004,east-midlands,Seriously injured (adjusted),150
2014,E12000005,west-midlands,Seriously injured (adjusted),130
2014,E12000006,eastern,Seriously injured (adjusted),140
2014,E12000007,south-east,Seriously injured (adjusted),270
2014,E12000008,london,Seriously injured (adjusted),50
2014,E12000009,south-west,Seriously injured (adjusted),120
2014,E92000001,england,Seriously injured (adjusted),1290
2014,W92000004,wales,Seriously injured (adjusted),90
2014,S92000003,scotland,Seriously injured (adjusted),130
2014,K02000001,great-britain,Seriously injured (adjusted),1510
2013,E12000001,north-east,Seriously injured (adjusted),50
2013,E12000002,north-west,Seriously injured (adjusted),210
2013,E12000003,yorkshire-and-humberside,Seriously injured (adjusted),210
2013,E12000004,east-midlands,Seriously injured (adjusted),140
2013,E12000005,west-midlands,Seriously injured (adjusted),110
2013,E12000006,eastern,Seriously injured (adjusted),170
2013,E12000007,south-east,Seriously injured (adjusted),230
2013,E12000008,london,Seriously injured (adjusted),70
2013,E12000009,south-west,Seriously injured (adjusted),130
2013,E92000001,england,Seriously injured (adjusted),1320
2013,W92000004,wales,Seriously injured (adjusted),100
2013,S92000003,scotland,Seriously injured (adjusted),130
2013,K02000001,great-britain,Seriously injured (adjusted),1550
2012,E12000001,north-east,Seriously injured (adjusted),60
2012,E12000002,north-west,Seriously injured (adjusted),200
2012,E12000003,yorkshire-and-humberside,Seriously injured (adjusted),200
2012,E12000004,east-midlands,Seriously injured (adjusted),190
2012,E12000005,west-midlands,Seriously injured (adjusted),160
2012,E12000006,eastern,Seriously injured (adjusted),170
2012,E12000007,south-east,Seriously injured (adjusted),230
2012,E12000008,london,Seriously injured (adjusted),80
2012,E12000009,south-west,Seriously injured (adjusted),140
2012,E92000001,england,Seriously injured (adjusted),1440
2012,W92000004,wales,Seriously injured (adjusted),100
2012,S92000003,scotland,Seriously injured (adjusted),170
2012,K02000001,great-britain,Seriously injured (adjusted),1710
2011,E12000001,north-east,Seriously injured (adjusted),60
2011,E12000002,north-west,Seriously injured (adjusted),240
2011,E12000003,yorkshire-and-humberside,Seriously injured (adjusted),210
2011,E12000004,east-midlands,Seriously injured (adjusted),170
2011,E12000005,west-midlands,Seriously injured (adjusted),180
2011,E12000006,eastern,Seriously injured (adjusted),190
2011,E12000007,south-east,Seriously injured (adjusted),270
2011,E12000008,london,Seriously injured (adjusted),90
2011,E12000009,south-west,Seriously injured (adjusted),120
2011,E92000001,england,Seriously injured (adjusted),1540
2011,W92000004,wales,Seriously injured (adjusted),110
2011,S92000003,scotland,Seriously injured (adjusted),170
2011,K02000001,great-britain,Seriously injured (adjusted),1820
2010,E12000001,north-east,Seriously injured (adjusted),80
2010,E12000002,north-west,Seriously injured (adjusted),220
2010,E12000003,yorkshire-and-humberside,Seriously injured (adjusted),150
2010,E12000004,east-midlands,Seriously injured (adjusted),180
2010,E12000005,west-midlands,Seriously injured (adjusted),150
2010,E12000006,eastern,Seriously injured (adjusted),190
2010,E12000007,south-east,Seriously injured (adjusted),250
2010,E12000008,london,Seriously injured (adjusted),80
2010,E12000009,south-west,Seriously injured (adjusted),130
2010,E92000001,england,Seriously injured (adjusted),1430
2010,W92000004,wales,Seriously injured (adjusted),110
2010,S92000003,scotland,Seriously injured (adjusted),210
2010,K02000001,great-britain,Seriously injured (adjusted),1740
2021,E12000001,north-east,Killed or seriously injured (KSI) unadjusted,70
2021,E12000002,north-west,Killed or seriously injured (KSI) unadjusted,160
2021,E12000003,yorkshire-and-humberside,Killed or seriously injured (KSI) unadjusted,220
2021,E12000004,east-midlands,Killed or seriously injured (KSI) unadjusted,150
2021,E12000005,west-midlands,Killed or seriously injured (KSI) unadjusted,160
2021,E12000006,eastern,Killed or seriously injured (KSI) unadjusted,230
2021,E12000007,south-east,Killed or seriously injured (KSI) unadjusted,290
2021,E12000008,london,Killed or seriously injured (KSI) unadjusted,120
2021,E12000009,south-west,Killed or seriously injured (KSI) unadjusted,160
2021,E92000001,england,Killed or seriously injured (KSI) unadjusted,1550
2021,W92000004,wales,Killed or seriously injured (KSI) unadjusted,90
2021,S92000003,scotland,Killed or seriously injured (KSI) unadjusted,80
2021,K02000001,great-britain,Killed or seriously injured (KSI) unadjusted,1720
2020,E12000001,north-east,Killed or seriously injured (KSI) unadjusted,50
2020,E12000002,north-west,Killed or seriously injured (KSI) unadjusted,150
2020,E12000003,yorkshire-and-humberside,Killed or seriously injured (KSI) unadjusted,160
2020,E12000004,east-midlands,Killed or seriously injured (KSI) unadjusted,130
2020,E12000005,west-midlands,Killed or seriously injured (KSI) unadjusted,130
2020,E12000006,eastern,Killed or seriously injured (KSI) unadjusted,140
2020,E12000007,south-east,Killed or seriously injured (KSI) unadjusted,250
2020,E12000008,london,Killed or seriously injured (KSI) unadjusted,110
2020,E12000009,south-west,Killed or seriously injured (KSI) unadjusted,120
2020,E92000001,england,Killed or seriously injured (KSI) unadjusted,1230
2020,W92000004,wales,Killed or seriously injured (KSI) unadjusted,70
2020,S92000003,scotland,Killed or seriously injured (KSI) unadjusted,80
2020,K02000001,great-britain,Killed or seriously injured (KSI) unadjusted,1370
2019,E12000001,north-east,Killed or seriously injured (KSI) unadjusted,70
2019,E12000002,north-west,Killed or seriously injured (KSI) unadjusted,180
2019,E12000003,yorkshire-and-humberside,Killed or seriously injured (KSI) unadjusted,170
2019,E12000004,east-midlands,Killed or seriously injured (KSI) unadjusted,160
2019,E12000005,west-midlands,Killed or seriously injured (KSI) unadjusted,150
2019,E12000006,eastern,Killed or seriously injured (KSI) unadjusted,190
2019,E12000007,south-east,Killed or seriously injured (KSI) unadjusted,310
2019,E12000008,london,Killed or seriously injured (KSI) unadjusted,150
2019,E12000009,south-west,Killed or seriously injured (KSI) unadjusted,160
2019,E92000001,england,Killed or seriously injured (KSI) unadjusted,1540
2019,W92000004,wales,Killed or seriously injured (KSI) unadjusted,100
2019,S92000003,scotland,Killed or seriously injured (KSI) unadjusted,110
2019,K02000001,great-britain,Killed or seriously injured (KSI) unadjusted,1740
2018,E12000001,north-east,Killed or seriously injured (KSI) unadjusted,70
2018,E12000002,north-west,Killed or seriously injured (KSI) unadjusted,180
2018,E12000003,yorkshire-and-humberside,Killed or seriously injured (KSI) unadjusted,180
2018,E12000004,east-midlands,Killed or seriously injured (KSI) unadjusted,180
2018,E12000005,west-midlands,Killed or seriously injured (KSI) unadjusted,90
2018,E12000006,eastern,Killed or seriously injured (KSI) unadjusted,140
2018,E12000007,south-east,Killed or seriously injured (KSI) unadjusted,280
2018,E12000008,london,Killed or seriously injured (KSI) unadjusted,140
2018,E12000009,south-west,Killed or seriously injured (KSI) unadjusted,140
2018,E92000001,england,Killed or seriously injured (KSI) unadjusted,1390
2018,W92000004,wales,Killed or seriously injured (KSI) unadjusted,80
2018,S92000003,scotland,Killed or seriously injured (KSI) unadjusted,90
2018,K02000001,great-britain,Killed or seriously injured (KSI) unadjusted,1570
2017,E12000001,north-east,Killed or seriously injured (KSI) unadjusted,60
2017,E12000002,north-west,Killed or seriously injured (KSI) unadjusted,160
2017,E12000003,yorkshire-and-humberside,Killed or seriously injured (KSI) unadjusted,170
2017,E12000004,east-midlands,Killed or seriously injured (KSI) unadjusted,140
2017,E12000005,west-midlands,Killed or seriously injured (KSI) unadjusted,160
2017,E12000006,eastern,Killed or seriously injured (KSI) unadjusted,180
2017,E12000007,south-east,Killed or seriously injured (KSI) unadjusted,270
2017,E12000008,london,Killed or seriously injured (KSI) unadjusted,130
2017,E12000009,south-west,Killed or seriously injured (KSI) unadjusted,160
2017,E92000001,england,Killed or seriously injured (KSI) unadjusted,1430
2017,W92000004,wales,Killed or seriously injured (KSI) unadjusted,90
2017,S92000003,scotland,Killed or seriously injured (KSI) unadjusted,90
2017,K02000001,great-britain,Killed or seriously injured (KSI) unadjusted,1600
2016,E12000001,north-east,Killed or seriously injured (KSI) unadjusted,60
2016,E12000002,north-west,Killed or seriously injured (KSI) unadjusted,140
2016,E12000003,yorkshire-and-humberside,Killed or seriously injured (KSI) unadjusted,150
2016,E12000004,east-midlands,Killed or seriously injured (KSI) unadjusted,120
2016,E12000005,west-midlands,Killed or seriously injured (KSI) unadjusted,140
2016,E12000006,eastern,Killed or seriously injured (KSI) unadjusted,190
2016,E12000007,south-east,Killed or seriously injured (KSI) unadjusted,270
2016,E12000008,london,Killed or seriously injured (KSI) unadjusted,60
2016,E12000009,south-west,Killed or seriously injured (KSI) unadjusted,130
2016,E92000001,england,Killed or seriously injured (KSI) unadjusted,1260
2016,W92000004,wales,Killed or seriously injured (KSI) unadjusted,90
2016,S92000003,scotland,Killed or seriously injured (KSI) unadjusted,120
2016,K02000001,great-britain,Killed or seriously injured (KSI) unadjusted,1460
2015,E12000001,north-east,Killed or seriously injured (KSI) unadjusted,50
2015,E12000002,north-west,Killed or seriously injured (KSI) unadjusted,160
2015,E12000003,yorkshire-and-humberside,Killed or seriously injured (KSI) unadjusted,120
2015,E12000004,east-midlands,Killed or seriously injured (KSI) unadjusted,120
2015,E12000005,west-midlands,Killed or seriously injured (KSI) unadjusted,130
2015,E12000006,eastern,Killed or seriously injured (KSI) unadjusted,140
2015,E12000007,south-east,Killed or seriously injured (KSI) unadjusted,220
2015,E12000008,london,Killed or seriously injured (KSI) unadjusted,60
2015,E12000009,south-west,Killed or seriously injured (KSI) unadjusted,140
2015,E92000001,england,Killed or seriously injured (KSI) unadjusted,1140
2015,W92000004,wales,Killed or seriously injured (KSI) unadjusted,110
2015,S92000003,scotland,Killed or seriously injured (KSI) unadjusted,100
2015,K02000001,great-britain,Killed or seriously injured (KSI) unadjusted,1350
2014,E12000001,north-east,Killed or seriously injured (KSI) unadjusted,50
2014,E12000002,north-west,Killed or seriously injured (KSI) unadjusted,150
2014,E12000003,yorkshire-and-humberside,Killed or seriously injured (KSI) unadjusted,140
2014,E12000004,east-midlands,Killed or seriously injured (KSI) unadjusted,130
2014,E12000005,west-midlands,Killed or seriously injured (KSI) unadjusted,120
2014,E12000006,eastern,Killed or seriously injured (KSI) unadjusted,140
2014,E12000007,south-east,Killed or seriously injured (KSI) unadjusted,240
2014,E12000008,london,Killed or seriously injured (KSI) unadjusted,40
2014,E12000009,south-west,Killed or seriously injured (KSI) unadjusted,140
2014,E92000001,england,Killed or seriously injured (KSI) unadjusted,1150
2014,W92000004,wales,Killed or seriously injured (KSI) unadjusted,80
2014,S92000003,scotland,Killed or seriously injured (KSI) unadjusted,80
2014,K02000001,great-britain,Killed or seriously injured (KSI) unadjusted,1310
2013,E12000001,north-east,Killed or seriously injured (KSI) unadjusted,50
2013,E12000002,north-west,Killed or seriously injured (KSI) unadjusted,170
2013,E12000003,yorkshire-and-humberside,Killed or seriously injured (KSI) unadjusted,190
2013,E12000004,east-midlands,Killed or seriously injured (KSI) unadjusted,110
2013,E12000005,west-midlands,Killed or seriously injured (KSI) unadjusted,100
2013,E12000006,eastern,Killed or seriously injured (KSI) unadjusted,160
2013,E12000007,south-east,Killed or seriously injured (KSI) unadjusted,200
2013,E12000008,london,Killed or seriously injured (KSI) unadjusted,60
2013,E12000009,south-west,Killed or seriously injured (KSI) unadjusted,130
2013,E92000001,england,Killed or seriously injured (KSI) unadjusted,1160
2013,W92000004,wales,Killed or seriously injured (KSI) unadjusted,90
2013,S92000003,scotland,Killed or seriously injured (KSI) unadjusted,90
2013,K02000001,great-britain,Killed or seriously injured (KSI) unadjusted,1340
2012,E12000001,north-east,Killed or seriously injured (KSI) unadjusted,60
2012,E12000002,north-west,Killed or seriously injured (KSI) unadjusted,160
2012,E12000003,yorkshire-and-humberside,Killed or seriously injured (KSI) unadjusted,170
2012,E12000004,east-midlands,Killed or seriously injured (KSI) unadjusted,160
2012,E12000005,west-midlands,Killed or seriously injured (KSI) unadjusted,140
2012,E12000006,eastern,Killed or seriously injured (KSI) unadjusted,150
2012,E12000007,south-east,Killed or seriously injured (KSI) unadjusted,190
2012,E12000008,london,Killed or seriously injured (KSI) unadjusted,60
2012,E12000009,south-west,Killed or seriously injured (KSI) unadjusted,140
2012,E92000001,england,Killed or seriously injured (KSI) unadjusted,1230
2012,W92000004,wales,Killed or seriously injured (KSI) unadjusted,80
2012,S92000003,scotland,Killed or seriously injured (KSI) unadjusted,110
2012,K02000001,great-britain,Killed or seriously injured (KSI) unadjusted,1430
2011,E12000001,north-east,Killed or seriously injured (KSI) unadjusted,50
2011,E12000002,north-west,Killed or seriously injured (KSI) unadjusted,200
2011,E12000003,yorkshire-and-humberside,Killed or seriously injured (KSI) unadjusted,160
2011,E12000004,east-midlands,Killed or seriously injured (KSI) unadjusted,140
2011,E12000005,west-midlands,Killed or seriously injured (KSI) unadjusted,140
2011,E12000006,eastern,Killed or seriously injured (KSI) unadjusted,170
2011,E12000007,south-east,Killed or seriously injured (KSI) unadjusted,260
2011,E12000008,london,Killed or seriously injured (KSI) unadjusted,70
2011,E12000009,south-west,Killed or seriously injured (KSI) unadjusted,120
2011,E92000001,england,Killed or seriously injured (KSI) unadjusted,1310
2011,W92000004,wales,Killed or seriously injured (KSI) unadjusted,90
2011,S92000003,scotland,Killed or seriously injured (KSI) unadjusted,100
2011,K02000001,great-britain,Killed or seriously injured (KSI) unadjusted,1500
2010,E12000001,north-east,Killed or seriously injured (KSI) unadjusted,70
2010,E12000002,north-west,Killed or seriously injured (KSI) unadjusted,180
2010,E12000003,yorkshire-and-humberside,Killed or seriously injured (KSI) unadjusted,130
2010,E12000004,east-midlands,Killed or seriously injured (KSI) unadjusted,160
2010,E12000005,west-midlands,Killed or seriously injured (KSI) unadjusted,110
2010,E12000006,eastern,Killed or seriously injured (KSI) unadjusted,170
2010,E12000007,south-east,Killed or seriously injured (KSI) unadjusted,250
2010,E12000008,london,Killed or seriously injured (KSI) unadjusted,60
2010,E12000009,south-west,Killed or seriously injured (KSI) unadjusted,130
2010,E92000001,england,Killed or seriously injured (KSI) unadjusted,1260
2010,W92000004,wales,Killed or seriously injured (KSI) unadjusted,90
2010,S92000003,scotland,Killed or seriously injured (KSI) unadjusted,130
2010,K02000001,great-britain,Killed or seriously injured (KSI) unadjusted,1480
2021,E12000001,north-east,Killed or seriously injured (KSI) adjusted,80
2021,E12000002,north-west,Killed or seriously injured (KSI) adjusted,170
2021,E12000003,yorkshire-and-humberside,Killed or seriously injured (KSI) adjusted,220
2021,E12000004,east-midlands,Killed or seriously injured (KSI) adjusted,190
2021,E12000005,west-midlands,Killed or seriously injured (KSI) adjusted,160
2021,E12000006,eastern,Killed or seriously injured (KSI) adjusted,230
2021,E12000007,south-east,Killed or seriously injured (KSI) adjusted,320
2021,E12000008,london,Killed or seriously injured (KSI) adjusted,130
2021,E12000009,south-west,Killed or seriously injured (KSI) adjusted,180
2021,E92000001,england,Killed or seriously injured (KSI) adjusted,1690
2021,W92000004,wales,Killed or seriously injured (KSI) adjusted,110
2021,S92000003,scotland,Killed or seriously injured (KSI) adjusted,80
2021,K02000001,great-britain,Killed or seriously injured (KSI) adjusted,1880
2020,E12000001,north-east,Killed or seriously injured (KSI) adjusted,60
2020,E12000002,north-west,Killed or seriously injured (KSI) adjusted,170
2020,E12000003,yorkshire-and-humberside,Killed or seriously injured (KSI) adjusted,170
2020,E12000004,east-midlands,Killed or seriously injured (KSI) adjusted,170
2020,E12000005,west-midlands,Killed or seriously injured (KSI) adjusted,130
2020,E12000006,eastern,Killed or seriously injured (KSI) adjusted,140
